page_id,page_url,image_url,status,http_status,bytes_saved,local_path,reason
1,http://www.bearparade.com,https://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_50965d9e30.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title01.gif,OK,200,3746,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title01_6109878cdd.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title02.gif,OK,200,3018,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title02_3d83a14a73.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title03.gif,OK,200,2529,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title03_f8e74916ad.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title04.gif,OK,200,1141,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title04_3bb3f3a84a.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title10.gif,OK,200,2433,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title10_1ca31b5d4d.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title11.gif,OK,200,2036,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title11_4cbd705f20.gif,
2,http://www.bearparade.com/nervousassface,https://www.bearparade.com/nervousassface/title/title12.gif,OK,200,1116,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title12_d15c9f2054.gif,
3,http://www.bearparade.com/2009/04/nervousassface.html,https://bearparade.com/nervousassface/shotgun.gif,OK,200,727,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\shotgun_e13c6df854.gif,
3,http://www.bearparade.com/2009/04/nervousassface.html,https://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_50965d9e30.gif,
4,http://www.bearparade.com/nosferatu,https://www.bearparade.com/nosferatu/blood.gif,OK,200,4587,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu\blood_04b5865e11.gif,
4,http://www.bearparade.com/nosferatu,https://www.bearparade.com/nosferatu/horse.gif,OK,200,3247,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu\horse_d9f50a840a.gif,
5,http://www.bearparade.com/nosferatu-es,https://www.bearparade.com/nosferatu-es/blood.gif,OK,200,4587,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu-es\blood_35f0478f7e.gif,
5,http://www.bearparade.com/nosferatu-es,https://www.bearparade.com/nosferatu-es/horse.gif,OK,200,3247,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu-es\horse_67d84f5337.gif,
1,http://www.bearparade.com,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title01.gif,OK,200,3746,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title01_b596329cd8.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title02.gif,OK,200,3018,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title02_6e94410329.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title03.gif,OK,200,2529,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title03_f25cb0b998.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title04.gif,OK,200,1141,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title04_d940f49556.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title10.gif,OK,200,2433,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title10_9b33fd9d46.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title11.gif,OK,200,2036,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title11_b9d6a61ef6.gif,
2,http://www.bearparade.com/nervousassface,http://www.bearparade.com/nervousassface/title/title12.gif,OK,200,1116,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\title\title12_5d5c299b43.gif,
3,http://www.bearparade.com/2009/04/nervousassface.html,http://bearparade.com/nervousassface/shotgun.gif,OK,200,727,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nervousassface\shotgun_7ed1692eb5.gif,
3,http://www.bearparade.com/2009/04/nervousassface.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
4,http://www.bearparade.com/nosferatu,http://www.bearparade.com/nosferatu/blood.gif,OK,200,4587,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu\blood_4f1479b5d1.gif,
4,http://www.bearparade.com/nosferatu,http://www.bearparade.com/nosferatu/horse.gif,OK,200,3247,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu\horse_b10ac523a6.gif,
5,http://www.bearparade.com/nosferatu-es,http://www.bearparade.com/nosferatu-es/blood.gif,OK,200,4587,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu-es\blood_51ff0b9fef.gif,
5,http://www.bearparade.com/nosferatu-es,http://www.bearparade.com/nosferatu-es/horse.gif,OK,200,3247,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu-es\horse_fd3495ff9e.gif,
6,http://www.bearparade.com/2008/10/nosferatuby_noah_cicero.html,http://bearparade.com/nosferatu/e_lives.gif,OK,200,2516,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\nosferatu\e_lives_fee77ebf46.gif,
6,http://www.bearparade.com/2008/10/nosferatuby_noah_cicero.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
7,http://www.bearparade.com/eatwhenyoufeelsad,http://www.bearparade.com/eatwhenyoufeelsad/images/bottle.gif,OK,200,1310,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\eatwhenyoufeelsad\images\bottle_16e69842f4.gif,
7,http://www.bearparade.com/eatwhenyoufeelsad,http://www.bearparade.com/eatwhenyoufeelsad/images/label.gif,OK,200,940,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\eatwhenyoufeelsad\images\label_08589dc419.gif,
8,http://www.bearparade.com/2008/02/ewyfs.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
9,http://www.bearparade.com/smallpalehumans,http://www.bearparade.com/smallpalehumans/images/1.gif,OK,200,1640,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\smallpalehumans\images\1_99ee01ade5.gif,
9,http://www.bearparade.com/smallpalehumans,http://www.bearparade.com/smallpalehumans/images/2.gif,OK,200,1640,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\smallpalehumans\images\2_563a0b4df0.gif,
9,http://www.bearparade.com/smallpalehumans,http://www.bearparade.com/smallpalehumans/images/3.gif,OK,200,1640,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\smallpalehumans\images\3_37f51e6522.gif,
9,http://www.bearparade.com/smallpalehumans,http://www.bearparade.com/smallpalehumans/images/4.gif,OK,200,1640,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\smallpalehumans\images\4_e0bea15455.gif,
9,http://www.bearparade.com/smallpalehumans,http://www.bearparade.com/smallpalehumans/images/5.gif,OK,200,1650,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\smallpalehumans\images\5_683406ca39.gif,
9,http://www.bearparade.com/smallpalehumans,http://www.bearparade.com/smallpalehumans/images/6.gif,OK,200,1715,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\smallpalehumans\images\6_008826cac6.gif,
10,http://www.bearparade.com/2007/11/small_pale_humansby_daniel_spi.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
11,http://www.bearparade.com/compassionatemoose,http://www.bearparade.com/compassionatemoose/city.gif,OK,200,2794,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\compassionatemoose\city_8dd4f6dc8b.gif,
11,http://www.bearparade.com/compassionatemoose,http://www.bearparade.com/compassionatemoose/giantmoose.gif,OK,200,3072,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\compassionatemoose\giantmoose_b9bdb0f1c7.gif,
12,http://www.bearparade.com/2007/08/compassionatemoose.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
12,http://www.bearparade.com/2007/08/compassionatemoose.html,http://www.bearparade.com/bearphotos/moosehorn-small.gif,OK,200,477,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\moosehorn-small_f346a329ee.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/01-asparagus.gif,OK,200,3247,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\01-asparagus_08d123e92f.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/02-apple.gif,OK,200,1240,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\02-apple_7b63767805.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/03-pear.gif,OK,200,1335,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\03-pear_71cc9c72be.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/04-lemon.gif,OK,200,1092,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\04-lemon_8112fccd08.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/05-almonds.gif,OK,200,913,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\05-almonds_c472da6efc.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/06-broccoli.gif,OK,200,1158,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\06-broccoli_c98665a9d9.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/07-tomato.gif,OK,200,1153,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\07-tomato_a6f2433566.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/08-cellphone.gif,OK,200,1756,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\08-cellphone_48977c766c.gif,
13,http://www.bearparade.com/hikikomori,http://www.bearparade.com/hikikomori/titleimage/09-ant.gif,OK,200,2903,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\hikikomori\titleimage\09-ant_f9d802ca79.gif,
14,http://www.bearparade.com/2007/04/hikikomoriby_ellen_kennedy_and.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
14,http://www.bearparade.com/2007/04/hikikomoriby_ellen_kennedy_and.html,http://www.bearparade.com/bearphotos/ellentaopearnut-small.gif,OK,200,595,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellentaopearnut-small_a6a9fe8fde.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-1.gif,OK,200,1664,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-1_10ef040a01.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-2.gif,OK,200,2059,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-2_e5b3ef6d95.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-3.gif,OK,200,3803,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-3_63a4e7fa6b.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-4.gif,OK,200,1680,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-4_848fbcddf1.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-5.gif,OK,200,2305,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-5_1604b6a054.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-6.gif,OK,200,1675,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-6_976600194d.gif,
15,http://www.bearparade.com/myeventualbloodlesscoup,http://www.bearparade.com/myeventualbloodlesscoup/titleimage/MEBCtitle-7.gif,OK,200,2301,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\myeventualbloodlesscoup\titleimage\MEBCtitle-7_cc24fd52f7.gif,
16,http://www.bearparade.com/2007/02/my_eventual_bloodless_coupby_o.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
16,http://www.bearparade.com/2007/02/my_eventual_bloodless_coupby_o.html,http://www.bearparade.com/bearphotos/ofeliahuntsoda-small.gif,OK,200,488,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ofeliahuntsoda-small_ddaf94bf5f.gif,
17,http://www.bearparade.com/thelivingandthedead,http://www.bearparade.com/bearphotos/noahciceroelephant.gif,OK,200,4614,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\noahciceroelephant_2b687c4aa4.gif,
18,http://www.bearparade.com/2006/10/the_living_and_the_dead_by_noa.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
18,http://www.bearparade.com/2006/10/the_living_and_the_dead_by_noa.html,http://www.bearparade.com/bearphotos/noahciceroskull-small.gif,OK,200,488,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\noahciceroskull-small_992152e79a.gif,
19,http://www.bearparade.com/todaytheskyisblueandwhitewithbrightbluespotsandasmallpalemoonandiwilldestroyourrelationshiptoday,http://bearparade.com/bearphotos/taolinmoon.gif,OK,200,1893,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\taolinmoon_1710f205c3.gif,
20,http://www.bearparade.com/2006/08/today_the_sky_is_blue_and_whit.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
20,http://www.bearparade.com/2006/08/today_the_sky_is_blue_and_whit.html,http://www.bearparade.com/bearphotos/taolinsuv-small.gif,OK,200,646,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\taolinsuv-small_e2a815e89d.gif,
21,http://www.bearparade.com/transmissionsfromnoahxtotaox,http://bearparade.com/bearphotos/noahciceroasscover.gif,OK,200,4126,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\noahciceroasscover_2d603457f0.gif,
22,http://www.bearparade.com/2006/07/transmissions_from_noah_x_to_t.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
22,http://www.bearparade.com/2006/07/transmissions_from_noah_x_to_t.html,http://www.bearparade.com/bearphotos/noahcicerocomputer-small.gif,OK,200,575,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\noahcicerocomputer-small_9bf878f2a9.gif,
23,http://www.bearparade.com/fromtheideograms,http://bearparade.com/bearphotos/matthewrohrermountain.gif,OK,200,7532,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrermountain_f23ff20fd3.gif,
23,http://www.bearparade.com/fromtheideograms,http://www.bearparade.com/bearphotos/matthewrohrerairplanes.gif,OK,200,4437,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrerairplanes_2909ced36c.gif,
24,http://www.bearparade.com/2006/06/from_the_ideograms_by_matthew.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
24,http://www.bearparade.com/2006/06/from_the_ideograms_by_matthew.html,http://www.bearparade.com/bearphotos/matthewrohrerplane-small.gif,OK,200,495,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrerplane-small_44e99a50f5.gif,
25,http://www.bearparade.com/iwillneverwriteabook,http://bearparade.com/bearphotos/ellenkennedyduckcover.gif,OK,200,11858,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedyduckcover_8433724394.gif,
26,http://www.bearparade.com/2006/05/yesterday_i_was_talking_to_mys.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
26,http://www.bearparade.com/2006/05/yesterday_i_was_talking_to_mys.html,http://www.bearparade.com/bearphotos/ellenkennedyvacuum-small.gif,OK,200,531,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedyvacuum-small_fbe46096df.gif,
27,http://www.bearparade.com/touchmyomelet,http://bearparade.com/bearphotos/earlcraigcranesandsharks.gif,OK,200,2371,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\earlcraigcranesandsharks_24f7c34421.gif,
28,http://www.bearparade.com/2006/04/touch_my_omeletby_michael_earl.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
28,http://www.bearparade.com/2006/04/touch_my_omeletby_michael_earl.html,http://www.bearparade.com/bearphotos/earlcraigcranes-small.gif,OK,200,453,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\earlcraigcranes-small_70e95600af.gif,
29,http://www.bearparade.com/thisemotionwasalittlee-book,http://bearparade.com/bearphotos/taolincopter.gif,OK,200,2543,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\taolincopter_4fc64bc3d2.gif,
30,http://www.bearparade.com/2006/03/this_emotion_was_a_little_eboo.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
30,http://www.bearparade.com/2006/03/this_emotion_was_a_little_eboo.html,http://www.bearparade.com/bearphotos/taolincopter-bio.gif,OK,200,594,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\taolincopter-bio_47e93889cd.gif,
31,http://bearparade.com/about.html,http://www.bearparade.com/bearphotos/bearparade.gif,OK,200,2605,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\bearparade_752b4ecc56.gif,
83,http://www.bearparade.com/fromtheideograms/2006/05/i.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
84,http://www.bearparade.com/fromtheideograms/2006/05/ii.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
85,http://www.bearparade.com/fromtheideograms/2006/05/iii.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
86,http://www.bearparade.com/fromtheideograms/2006/05/iv.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
87,http://www.bearparade.com/fromtheideograms/2006/05/v.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
88,http://www.bearparade.com/fromtheideograms/2006/05/vi.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
89,http://www.bearparade.com/fromtheideograms/2006/05/vii.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
90,http://www.bearparade.com/fromtheideograms/2006/05/viii.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
91,http://www.bearparade.com/fromtheideograms/2006/05/ix.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
92,http://www.bearparade.com/fromtheideograms/2006/05/x.html,http://bearparade.com/bearphotos/matthewrohrercrocbaby.gif,OK,200,3216,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\matthewrohrercrocbaby_a870606273.gif,
93,http://www.bearparade.com/iwillneverwriteabook/2006/04/i_want_to_sleep.html,http://bearparade.com/bearphotos/ellenkennedyduckheader.gif,OK,200,784,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedyduckheader_75b312ff93.gif,
93,http://www.bearparade.com/iwillneverwriteabook/2006/04/i_want_to_sleep.html,http://www.bearparade.com/bearphotos/ellenkennedytree.gif,OK,200,6404,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedytree_1001402655.gif,
94,http://www.bearparade.com/iwillneverwriteabook/2006/04/dont_touch_me.html,http://bearparade.com/bearphotos/ellenkennedyduckheader.gif,OK,200,784,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedyduckheader_75b312ff93.gif,
94,http://www.bearparade.com/iwillneverwriteabook/2006/04/dont_touch_me.html,http://www.bearparade.com/bearphotos/ellenkennedytree.gif,OK,200,6404,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedytree_1001402655.gif,
95,http://www.bearparade.com/iwillneverwriteabook/2006/04/i_have_no_ambitions.html,http://bearparade.com/bearphotos/ellenkennedyduckheader.gif,OK,200,784,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedyduckheader_75b312ff93.gif,
95,http://www.bearparade.com/iwillneverwriteabook/2006/04/i_have_no_ambitions.html,http://www.bearparade.com/bearphotos/ellenkennedytree.gif,OK,200,6404,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedytree_1001402655.gif,
96,http://www.bearparade.com/iwillneverwriteabook/2006/04/my_life_is_a_typo.html,http://bearparade.com/bearphotos/ellenkennedyduckheader.gif,OK,200,784,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedyduckheader_75b312ff93.gif,
96,http://www.bearparade.com/iwillneverwriteabook/2006/04/my_life_is_a_typo.html,http://www.bearparade.com/bearphotos/ellenkennedytree.gif,OK,200,6404,C:\Users\nanyd\PycharmProjects\fancyweb\fancyweb\web\images\bearparade.com\bearphotos\ellenkennedytree_1001402655.gif,
